DIVISION   |   DATA   |   HOME TEAM   |   AWAY TEAM   |   HT GOALS   |   AT AWAY   |   FT RESULT
Div   Invalid date   HomeTeam   AwayTeam   FTHG   FTAG   FTR
E0   2011-12-04   Everton   Stoke   0   1   A
E0   2011-12-04   Wolves   Sunderland   2   1   H
E0   2009-10-31   Bolton   Chelsea   0   4   A
E0   2009-10-31   Burnley   Hull   2   0   H
E0   2009-10-31   Everton   Aston Villa   1   1   D
E0   2009-10-31   Fulham   Liverpool   3   1   H
E0   2009-10-31   Man United   Blackburn   2   0   H
E0   2009-10-31   Portsmouth   Wigan   4   0   H
E0   2009-10-31   Stoke   Wolves   2   2   D
E0   2009-10-31   Sunderland   West Ham   2   2   D
E0   2009-11-01   Birmingham   Man City   0   0   D
E0   2009-11-04   West Ham   Aston Villa   2   1   H
E0   2009-11-07   Aston Villa   Bolton   5   1   H
E0   2009-11-07   Blackburn   Portsmouth   3   1   H
E0   2009-11-07   Man City   Burnley   3   3   D
E0   2009-11-07   Tottenham   Sunderland   2   0   H
E0   2009-11-07   Wolves   Arsenal   1   4   A
E0   2009-11-08   Chelsea   Man United   1   0   H
E0   2009-11-08   Hull   Stoke   2   1   H
E0   2009-11-08   West Ham   Everton   1   2   A
E0   2009-11-08   Wigan   Fulham   1   1   D
E0   2009-11-09   Liverpool   Birmingham   2   2   D
E0   2009-11-21   Birmingham   Fulham   1   0   H
E0   2009-11-21   Burnley   Aston Villa   1   1   D
E0   2009-11-21   Chelsea   Wolves   4   0   H
E0   2009-11-21   Hull   West Ham   3   3   D
E0   2009-11-21   Liverpool   Man City   2   2   D
E0   2009-11-21   Man United   Everton   3   0   H
E0   2009-11-21   Sunderland   Arsenal   1   0   H
E0   2012-10-20   Norwich   Arsenal   1   0   H
E0   2012-10-20   Swansea   Wigan   2   1   H
E0   2012-10-20   Tottenham   Chelsea   2   4   A
E0   2012-10-20   West Brom   Man City   1   2   A
E0   2012-10-20   West Ham   Southampton   4   1   H
E0   2012-10-21   QPR   Everton   1   1   D
E0   2012-10-21   Sunderland   Newcastle   1   1   D
E0   2012-10-27   Arsenal   QPR   1   0   H
E0   2012-10-27   Aston Villa   Norwich   1   1   D
E0   2012-10-27   Man City   Swansea   1   0   H
E0   2012-10-27   Reading   Fulham   3   3   D
E0   2012-10-27   Stoke   Sunderland   0   0   D
E0   2012-10-27   Wigan   West Ham   2   1   H
E0   2012-10-28   Chelsea   Man United   2   3   A
E0   2012-10-28   Everton   Liverpool   2   2   D
E0   2012-10-28   Newcastle   West Brom   2   1   H
E0   2012-10-28   Southampton   Tottenham   1   2   A
E0   2012-11-03   Fulham   Everton   2   2   D
E0   2012-11-03   Man United   Arsenal   2   1   H
E0   2012-11-03   Norwich   Stoke   1   0   H
E0   2012-11-03   Sunderland   Aston Villa   0   1   A
E0   2012-11-03   Swansea   Chelsea   1   1   D
E0   2012-11-03   Tottenham   Wigan   0   1   A
E0   2012-11-03   West Ham   Man City   0   0   D
E0   2012-11-04   Liverpool   Newcastle   1   1   D
E0   2012-11-04   QPR   Reading   1   1   D
E0   2012-11-05   West Brom   Southampton   2   0   H
E0   2012-11-10   Arsenal   Fulham   3   3   D
E0   2012-11-10   Aston Villa   Man United   2   3   A
E0   2012-11-10   Everton   Sunderland   2   1   H
E0   2012-11-10   Reading   Norwich   0   0   D
E0   2012-11-10   Southampton   Swansea   1   1   D
E0   2013-10-19   West Ham   Man City   1   3   A
E0   2013-10-20   Aston Villa   Tottenham   0   2   A
E0   2013-10-21   Crystal Palace   Fulham   1   4   A
E0   2013-10-26   Aston Villa   Everton   0   2   A
E0   2013-10-26   Crystal Palace   Arsenal   0   2   A
E0   2013-10-26   Liverpool   West Brom   4   1   H
E0   2013-10-26   Man United   Stoke   3   2   H
E0   2013-10-26   Norwich   Cardiff   0   0   D
E0   2013-10-26   Southampton   Fulham   2   0   H
E0   2013-10-27   Chelsea   Man City   2   1   H
E0   2013-10-27   Sunderland   Newcastle   2   1   H
E0   2013-10-27   Swansea   West Ham   0   0   D
E0   2013-10-27   Tottenham   Hull   1   0   H
E0   2013-11-02   Arsenal   Liverpool   2   0   H
E0   2013-11-02   Fulham   Man United   1   3   A
E0   2013-11-02   Hull   Sunderland   1   0   H
E0   2013-11-02   Man City   Norwich   7   0   H
E0   2013-11-02   Newcastle   Chelsea   2   0   H
E0   2013-11-02   Stoke   Southampton   1   1   D
E0   2013-11-02   West Brom   Crystal Palace   2   0   H
E0   2013-11-02   West Ham   Aston Villa   0   0   D
E0   2013-11-03   Cardiff   Swansea   1   0   H
E0   2013-11-03   Everton   Tottenham   0   0   D
E0   2013-11-09   Aston Villa   Cardiff   2   0   H
E0   2013-11-09   Chelsea   West Brom   2   2   D
E0   2013-11-09   Crystal Palace   Everton   0   0   D
E0   2013-11-09   Liverpool   Fulham   4   0   H
E0   2013-11-09   Norwich   West Ham   3   1   H
E0   2013-11-09   Southampton   Hull   4   1   H
E0   2013-11-10   Man United   Arsenal   1   0   H
E0   2013-11-10   Sunderland   Man City   1   0   H
E0   2013-11-10   Swansea   Stoke   3   3   D
E0   2013-11-10   Tottenham   Newcastle   0   1   A
E0   2013-11-23   Arsenal   Southampton   2   0   H
E0   2011-12-05   Fulham   Liverpool   1   0   H
E0   2011-12-10   Arsenal   Everton   1   0   H
E0   2011-12-10   Bolton   Aston Villa   1   2   A
E0   2011-12-10   Liverpool   QPR   1   0   H
E0   2011-12-10   Man United   Wolves   4   1   H
E0   2011-12-10   Norwich   Newcastle   4   2   H
E0   2011-12-10   Swansea   Fulham   2   0   H
E0   2011-12-10   West Brom   Wigan   1   2   A
E0   2011-12-11   Stoke   Tottenham   2   1   H
E0   2011-12-11   Sunderland   Blackburn   2   1   H
E0   2011-12-12   Chelsea   Man City   2   1   H
E0   2011-12-17   Blackburn   West Brom   1   2   A
E0   2011-12-17   Everton   Norwich   1   1   D
E0   2011-12-17   Fulham   Bolton   2   0   H
E0   2011-12-17   Newcastle   Swansea   0   0   D
E0   2011-12-17   Wigan   Chelsea   1   1   D
E0   2011-12-17   Wolves   Stoke   1   2   A
E0   2011-12-18   Aston Villa   Liverpool   0   2   A
E0   2011-12-18   Man City   Arsenal   1   0   H
E0   2011-12-18   QPR   Man United   0   2   A
E0   2011-12-18   Tottenham   Sunderland   1   0   H
E0   2011-12-20   Blackburn   Bolton   1   2   A
E0   2011-12-20   Wolves   Norwich   2   2   D
E0   2011-12-21   Aston Villa   Arsenal   1   2   A
E0   2011-12-21   Everton   Swansea   1   0   H
E0   2011-12-21   Fulham   Man United   0   5   A
E0   2011-12-21   Man City   Stoke   3   0   H
E0   2011-12-21   Newcastle   West Brom   2   3   A
E0   2011-12-21   QPR   Sunderland   2   3   A
E0   2011-12-21   Wigan   Liverpool   0   0   D
E0   2011-12-22   Tottenham   Chelsea   1   1   D
E0   2011-12-26   Bolton   Newcastle   0   2   A
E0   2011-12-26   Chelsea   Fulham   1   1   D
E0   2011-12-26   Liverpool   Blackburn   1   1   D
E0   2011-12-26   Man United   Wigan   5   0   H
E0   2011-12-26   Stoke   Aston Villa   0   0   D
E0   2011-12-26   Sunderland   Everton   1   1   D
E0   2011-12-26   West Brom   Man City   0   0   D
E0   2011-12-27   Arsenal   Wolves   1   1   D
E0   2011-12-27   Norwich   Tottenham   0   2   A
E0   2011-12-27   Swansea   QPR   1   1   D
E0   2011-12-30   Liverpool   Newcastle   3   1   H
E0   2010-11-10   Wigan   Liverpool   1   1   D
E0   2010-11-10   Wolves   Arsenal   0   2   A
E0   2010-11-13   Aston Villa   Man United   2   2   D
E0   2010-11-13   Man City   Birmingham   0   0   D
E0   2010-11-13   Newcastle   Fulham   0   0   D
E0   2010-11-13   Stoke   Liverpool   2   0   H
E0   2010-11-13   Tottenham   Blackburn   4   2   H
E0   2010-11-13   West Ham   Blackpool   0   0   D
E0   2010-11-13   Wigan   West Brom   1   0   H
E0   2010-11-13   Wolves   Bolton   2   3   A
E0   2010-11-14   Chelsea   Sunderland   0   3   A
E0   2010-11-14   Everton   Arsenal   1   2   A
E0   2010-11-20   Arsenal   Tottenham   2   3   A
E0   2010-11-20   Birmingham   Chelsea   1   0   H
E0   2010-11-20   Blackpool   Wolves   2   1   H
E0   2010-11-20   Bolton   Newcastle   5   1   H
E0   2010-11-20   Liverpool   West Ham   3   0   H
E0   2010-11-20   Man United   Wigan   2   0   H
E0   2010-11-20   West Brom   Stoke   0   3   A
E0   2010-11-21   Blackburn   Aston Villa   2   0   H
E0   2010-11-21   Fulham   Man City   1   4   A
E0   2010-11-22   Sunderland   Everton   2   2   D
E0   2010-11-27   Aston Villa   Arsenal   2   4   A
E0   2010-11-27   Bolton   Blackpool   2   2   D
E0   2010-11-27   Everton   West Brom   1   4   A
E0   2010-11-27   Fulham   Birmingham   1   1   D
E0   2010-11-27   Man United   Blackburn   7   1   H
E0   2010-11-27   Stoke   Man City   1   1   D
E0   2010-11-27   West Ham   Wigan   3   1   H
E0   2010-11-27   Wolves   Sunderland   3   2   H
E0   2010-11-28   Newcastle   Chelsea   1   1   D
E0   2010-11-28   Tottenham   Liverpool   2   1   H
E0   2010-12-04   Arsenal   Fulham   2   1   H
E0   2010-12-04   Birmingham   Tottenham   1   1   D
E0   2010-12-04   Blackburn   Wolves   3   0   H
E0   2010-12-04   Chelsea   Everton   1   1   D
E0   2010-12-04   Man City   Bolton   1   0   H
E0   2010-12-04   Wigan   Stoke   2   2   D
E0   2010-12-05   Sunderland   West Ham   1   0   H
E0   2010-12-05   West Brom   Newcastle   3   1   H
E0   2010-12-06   Liverpool   Aston Villa   3   0   H
E0   2010-12-11   Aston Villa   West Brom   2   1   H
E0   2010-12-11   Everton   Wigan   0   0   D
E0   2010-12-11   Fulham   Sunderland   0   0   D
E0   2010-12-11   Newcastle   Liverpool   3   1   H
E0   2010-12-11   Stoke   Blackpool   0   1   A
E0   2010-12-11   West Ham   Man City   1   3   A
E0   2010-12-12   Bolton   Blackburn   2   1   H
E0   2010-12-12   Tottenham   Chelsea   1   1   D
E0   2010-12-12   Wolves   Birmingham   1   0   H
E0   2010-12-13   Man United   Arsenal   1   0   H
E0   2010-12-18   Blackburn   West Ham   1   1   D
E0   2010-12-18   Sunderland   Bolton   1   0   H
E0   2010-12-20   Man City   Everton   1   2   A
E0   2010-12-26   Aston Villa   Tottenham   1   2   A
E0   2010-12-26   Blackburn   Stoke   0   2   A
E0   2010-12-26   Bolton   West Brom   2   0   H
E0   2009-11-22   Bolton   Blackburn   0   2   A
E0   2009-11-22   Stoke   Portsmouth   1   0   H
E0   2009-11-22   Tottenham   Wigan   9   1   H
E0   2009-11-25   Fulham   Blackburn   3   0   H
E0   2009-11-25   Hull   Everton   3   2   H
E0   2009-11-28   Aston Villa   Tottenham   1   1   D
E0   2009-11-28   Blackburn   Stoke   0   0   D
E0   2009-11-28   Fulham   Bolton   1   1   D
E0   2009-11-28   Man City   Hull   1   1   D
E0   2009-11-28   Portsmouth   Man United   1   4   A
E0   2009-11-28   West Ham   Burnley   5   3   H
E0   2009-11-28   Wigan   Sunderland   1   0   H
E0   2009-11-29   Arsenal   Chelsea   0   3   A
E0   2009-11-29   Everton   Liverpool   0   2   A
E0   2009-11-29   Wolves   Birmingham   0   1   A
E0   2009-12-05   Arsenal   Stoke   2   0   H
E0   2009-12-05   Aston Villa   Hull   3   0   H
E0   2009-12-05   Blackburn   Liverpool   0   0   D
E0   2009-12-05   Man City   Chelsea   2   1   H
E0   2009-12-05   Portsmouth   Burnley   2   0   H
E0   2009-12-05   West Ham   Man United   0   4   A
E0   2009-12-05   Wigan   Birmingham   2   3   A
E0   2009-12-05   Wolves   Bolton   2   1   H
E0   2009-12-06   Everton   Tottenham   2   2   D
E0   2009-12-06   Fulham   Sunderland   1   0   H
E0   2009-12-12   Birmingham   West Ham   1   0   H
E0   2011-12-31   Arsenal   QPR   1   0   H
E0   2011-12-31   Bolton   Wolves   1   1   D
E0   2011-12-31   Chelsea   Aston Villa   1   3   A
E0   2011-12-31   Man United   Blackburn   2   3   A
E0   2011-12-31   Norwich   Fulham   1   1   D
E0   2011-12-31   Stoke   Wigan   2   2   D
E0   2011-12-31   Swansea   Tottenham   1   1   D
E0   2012-01-01   Sunderland   Man City   1   0   H
E0   2012-01-01   West Brom   Everton   0   1   A
E0   2012-01-02   Aston Villa   Swansea   0   2   A
E0   2012-01-02   Blackburn   Stoke   1   2   A
E0   2012-01-02   Fulham   Arsenal   2   1   H
E0   2012-01-02   QPR   Norwich   1   2   A
E0   2012-01-02   Wolves   Chelsea   1   2   A
E0   2012-01-03   Man City   Liverpool   3   0   H
E0   2012-01-03   Tottenham   West Brom   1   0   H
E0   2012-01-03   Wigan   Sunderland   1   4   A
E0   2012-01-04   Everton   Bolton   1   2   A
E0   2012-01-04   Newcastle   Man United   3   0   H
E0   2012-01-11   Tottenham   Everton   2   0   H
E0   2012-01-14   Aston Villa   Everton   1   1   D
E0   2012-01-14   Blackburn   Fulham   3   1   H
E0   2012-01-14   Chelsea   Sunderland   1   0   H
E0   2012-01-14   Liverpool   Stoke   0   0   D
E0   2012-01-14   Man United   Bolton   3   0   H
E0   2012-01-14   Tottenham   Wolves   1   1   D
E0   2012-01-14   West Brom   Norwich   1   2   A
E0   2012-01-15   Newcastle   QPR   1   0   H
E0   2012-01-15   Swansea   Arsenal   3   2   H
E0   2012-01-16   Wigan   Man City   0   1   A
E0   2012-01-21   Bolton   Liverpool   3   1   H
E0   2012-01-21   Everton   Blackburn   1   1   D
E0   2012-01-21   Fulham   Newcastle   5   2   H
E0   2012-01-21   Norwich   Chelsea   0   0   D
E0   2012-01-21   QPR   Wigan   3   1   H
E0   2012-01-21   Stoke   West Brom   1   2   A
E0   2012-01-21   Sunderland   Swansea   2   0   H
E0   2012-01-21   Wolves   Aston Villa   2   3   A
E0   2012-01-22   Arsenal   Man United   1   2   A
E0   2012-01-22   Man City   Tottenham   3   2   H
E0   2012-01-31   Everton   Man City   1   0   H
E0   2012-01-31   Man United   Stoke   2   0   H
E0   2012-01-31   Swansea   Chelsea   1   1   D
E0   2012-01-31   Tottenham   Wigan   3   1   H
E0   2012-01-31   Wolves   Liverpool   0   3   A
E0   2012-02-01   Aston Villa   QPR   2   2   D
E0   2012-02-01   Blackburn   Newcastle   0   2   A
E0   2012-02-01   Bolton   Arsenal   0   0   D
E0   2012-02-01   Fulham   West Brom   1   1   D
E0   2012-02-01   Sunderland   Norwich   3   0   H
E0   2012-02-04   Arsenal   Blackburn   7   1   H
E0   2012-02-04   Man City   Fulham   3   0   H
E0   2012-02-04   Norwich   Bolton   2   0   H
E0   2012-02-04   QPR   Wolves   1   2   A
E0   2012-02-04   Stoke   Sunderland   0   1   A
E0   2012-02-04   West Brom   Swansea   1   2   A
E0   2012-02-04   Wigan   Everton   1   1   D
E0   2012-02-05   Chelsea   Man United   3   3   D
E0   2012-02-05   Newcastle   Aston Villa   2   1   H
E0   2012-02-06   Liverpool   Tottenham   0   0   D
E0   2012-02-11   Blackburn   QPR   3   2   H
E0   2012-02-11   Bolton   Wigan   1   2   A
E0   2012-02-11   Everton   Chelsea   2   0   H
E0   2009-12-12   Bolton   Man City   3   3   D
E0   2009-12-12   Burnley   Fulham   1   1   D
E0   2009-12-12   Chelsea   Everton   3   3   D
E0   2009-12-12   Hull   Blackburn   0   0   D
E0   2009-12-12   Man United   Aston Villa   0   1   A
E0   2009-12-12   Stoke   Wigan   2   2   D
E0   2009-12-12   Sunderland   Portsmouth   1   1   D
E0   2009-12-12   Tottenham   Wolves   0   1   A
E0   2009-12-13   Liverpool   Arsenal   1   2   A
E0   2009-12-15   Birmingham   Blackburn   2   1   H
E0   2009-12-15   Bolton   West Ham   3   1   H
E0   2009-12-15   Man United   Wolves   3   0   H
E0   2009-12-15   Sunderland   Aston Villa   0   2   A
E0   2009-12-16   Burnley   Arsenal   1   1   D
E0   2009-12-16   Chelsea   Portsmouth   2   1   H
E0   2009-12-16   Liverpool   Wigan   2   1   H
E0   2009-12-16   Tottenham   Man City   3   0   H
E0   2009-12-19   Arsenal   Hull   3   0   H
E0   2009-12-19   Aston Villa   Stoke   1   0   H
E0   2009-12-19   Blackburn   Tottenham   0   2   A
E0   2009-12-19   Fulham   Man United   3   0   H
E0   2009-12-19   Man City   Sunderland   4   3   H
E0   2009-12-19   Portsmouth   Liverpool   2   0   H
E0   2009-12-20   Everton   Birmingham   1   1   D
E0   2009-12-20   West Ham   Chelsea   1   1   D
E0   2009-12-20   Wolves   Burnley   2   0   H
E0   2009-12-26   Birmingham   Chelsea   0   0   D
E0   2009-12-26   Burnley   Bolton   1   1   D
E0   2009-12-26   Fulham   Tottenham   0   0   D
E0   2009-12-26   Liverpool   Wolves   2   0   H
E0   2009-12-26   Man City   Stoke   2   0   H
E0   2012-02-11   Fulham   Stoke   2   1   H
E0   2012-02-11   Man United   Liverpool   2   1   H
E0   2012-02-11   Sunderland   Arsenal   1   2   A
E0   2012-02-11   Swansea   Norwich   2   3   A
E0   2012-02-11   Tottenham   Newcastle   5   0   H
E0   2012-02-12   Aston Villa   Man City   0   1   A
E0   2012-02-12   Wolves   West Brom   1   5   A
E0   2012-02-25   Chelsea   Bolton   3   0   H
E0   2012-02-25   Man City   Blackburn   3   0   H
E0   2012-02-25   Newcastle   Wolves   2   2   D
E0   2012-02-25   QPR   Fulham   0   1   A
E0   2012-02-25   West Brom   Sunderland   4   0   H
E0   2012-02-25   Wigan   Aston Villa   0   0   D
E0   2012-02-26   Arsenal   Tottenham   5   2   H
E0   2012-02-26   Norwich   Man United   1   2   A
E0   2012-02-26   Stoke   Swansea   2   0   H
E0   2012-03-03   Blackburn   Aston Villa   1   1   D
E0   2012-03-03   Liverpool   Arsenal   1   2   A
E0   2012-03-03   Man City   Bolton   2   0   H
E0   2012-03-03   QPR   Everton   1   1   D
E0   2012-03-03   Stoke   Norwich   1   0   H
E0   2012-03-03   West Brom   Chelsea   1   0   H
E0   2012-03-03   Wigan   Swansea   0   2   A
E0   2012-03-04   Fulham   Wolves   5   0   H
E0   2012-03-04   Newcastle   Sunderland   1   1   D
E0   2012-03-04   Tottenham   Man United   1   3   A
E0   2012-03-10   Aston Villa   Fulham   1   0   H
E0   2012-03-10   Bolton   QPR   2   1   H
E0   2012-03-10   Chelsea   Stoke   1   0   H
E0   2012-03-10   Everton   Tottenham   1   0   H
E0   2012-03-10   Sunderland   Liverpool   1   0   H
E0   2012-11-10   Stoke   QPR   1   0   H
E0   2012-11-10   Wigan   West Brom   1   2   A
E0   2012-11-11   Chelsea   Liverpool   1   1   D
E0   2012-11-11   Man City   Tottenham   2   1   H
E0   2012-11-11   Newcastle   West Ham   0   1   A
E0   2012-11-17   Arsenal   Tottenham   5   2   H
E0   2012-11-17   Liverpool   Wigan   3   0   H
E0   2012-11-17   Man City   Aston Villa   5   0   H
E0   2012-11-17   Newcastle   Swansea   1   2   A
E0   2012-11-17   Norwich   Man United   1   0   H
E0   2012-11-17   QPR   Southampton   1   3   A
E0   2012-11-17   Reading   Everton   2   1   H
E0   2012-11-17   West Brom   Chelsea   2   1   H
E0   2012-11-18   Fulham   Sunderland   1   3   A
E0   2012-11-19   West Ham   Stoke   1   1   D
E0   2012-11-24   Aston Villa   Arsenal   0   0   D
E0   2012-11-24   Everton   Norwich   1   1   D
E0   2012-11-24   Man United   QPR   3   1   H
E0   2012-11-24   Stoke   Fulham   1   0   H
E0   2012-11-24   Sunderland   West Brom   2   4   A
E0   2012-11-24   Wigan   Reading   3   2   H
E0   2012-11-25   Chelsea   Man City   0   0   D
E0   2012-11-25   Southampton   Newcastle   2   0   H
E0   2012-11-25   Swansea   Liverpool   0   0   D
E0   2012-11-25   Tottenham   West Ham   3   1   H
E0   2012-11-27   Aston Villa   Reading   1   0   H
E0   2012-11-27   Sunderland   QPR   0   0   D
E0   2012-11-28   Chelsea   Fulham   0   0   D
E0   2012-11-28   Everton   Arsenal   1   1   D
E0   2012-11-28   Man United   West Ham   1   0   H
E0   2012-11-28   Southampton   Norwich   1   1   D
E0   2012-11-28   Stoke   Newcastle   2   1   H
E0   2012-11-28   Swansea   West Brom   3   1   H
E0   2012-11-28   Tottenham   Liverpool   2   1   H
E0   2012-11-28   Wigan   Man City   0   2   A
E0   2012-12-01   Arsenal   Swansea   0   2   A
E0   2012-12-01   Fulham   Tottenham   0   3   A
E0   2012-12-01   Liverpool   Southampton   1   0   H
E0   2012-12-01   Man City   Everton   1   1   D
E0   2012-12-01   QPR   Aston Villa   1   1   D
E0   2012-12-01   Reading   Man United   3   4   A
E0   2012-12-01   West Brom   Stoke   0   1   A
E0   2012-12-01   West Ham   Chelsea   3   1   H
E0   2013-11-23   Everton   Liverpool   3   3   D
E0   2013-11-23   Fulham   Swansea   1   2   A
E0   2013-11-23   Hull   Crystal Palace   0   1   A
E0   2013-11-23   Newcastle   Norwich   2   1   H
E0   2013-11-23   Stoke   Sunderland   2   0   H
E0   2013-11-23   West Ham   Chelsea   0   3   A
E0   2013-11-24   Cardiff   Man United   2   2   D
